time,VALE3.SA.Open,VALE3.SA.High,VALE3.SA.Low,VALE3.SA.Close,VALE3.SA.Volume,VALE3.SA.Adjusted
2024-10-30,62.5,62.689998626708984,62.119998931884766,62.470001220703125,12263300,57.57135772705078
2024-10-29,63.25,63.439998626708984,62.650001525878906,62.65999984741211,14941700,57.7464599609375
2024-10-28,62.5,62.880001068115234,62.189998626708984,62.880001068115234,16572400,57.9492073059082
2024-10-25,60.56999969482422,62.470001220703125,60.52000045776367,61.72999954223633,38466000,56.889381408691406
2024-10-24,59.34000015258789,59.70000076293945,59.209999084472656,59.70000076293945,11331700,55.01856994628906
2024-10-23,59.88999938964844,59.900001525878906,59.150001525878906,59.349998474121094,18289900,54.696014404296875
2024-10-22,60.150001525878906,60.65999984741211,59.900001525878906,60.40999984741211,14814000,55.672889709472656
2024-10-21,61.349998474121094,61.380001068115234,60.27000045776367,60.33000183105469,19044900,55.59917068481445
2024-10-18,61.189998626708984,61.470001220703125,60.459999084472656,60.54999923706055,21823500,55.80191421508789
2024-10-17,61.02000045776367,61.31999969482422,60.63999938964844,60.7599983215332,20345200,55.995445251464844
2024-10-16,61.93000030517578,62.380001068115234,61.58000183105469,62.34000015258789,29731800,57.45155334472656
2024-10-15,61.099998474121094,61.20000076293945,60.56999969482422,61.16999816894531,25559300,56.373294830322266
2024-10-14,62.31999969482422,62.52000045776367,61.33000183105469,61.93000030517578,44954000,57.073699951171875
2024-10-11,60.9900016784668,62.27000045776367,60.97999954223633,62.130001068115234,20939400,57.25802230834961
2024-10-10,61.45000076293945,61.45000076293945,60.75,61.25,17192100,56.447021484375
2024-10-09,60.66999816894531,61.060001373291016,60.25,60.959999084472656,22758400,56.17976379394531
2024-10-08,60.810001373291016,61.119998931884766,60.650001525878906,61.119998931884766,38028100,56.32721710205078
2024-10-07,62.900001525878906,63.7400016784668,62.439998626708984,63.029998779296875,22467400,58.08744430541992
2024-10-04,62.91999816894531,63.0099983215332,62.29999923706055,62.47999954223633,16268300,57.580570220947266
2024-10-03,63.630001068115234,63.79999923706055,62.43000030517578,62.939998626708984,26675400,58.00449752807617
2024-10-02,64.41999816894531,65.3499984741211,63.970001220703125,64.16999816894531,20310600,59.1380500793457
2024-10-01,63.5,64.25,63.150001525878906,63.81999969482422,18091500,58.815494537353516
2024-09-30,65.31999969482422,65.31999969482422,63.5099983215332,63.5099983215332,28980300,58.52980422973633
2024-09-27,64.69999694824219,65.04000091552734,63.16999816894531,63.959999084472656,37237900,58.94451904296875
2024-09-26,62.599998474121094,64.37999725341797,62.45000076293945,64.25,61449300,59.21177291870117
2024-09-25,60.720001220703125,61.25,60.41999816894531,60.61000061035156,21557700,55.85721206665039
2024-09-24,60.209999084472656,60.7400016784668,59.63999938964844,60.34000015258789,44910100,55.60838317871094
2024-09-23,57.09000015258789,57.86000061035156,56.599998474121094,57.529998779296875,18164700,53.01873016357422
2024-09-20,57.709999084472656,58.15999984741211,56.95000076293945,57.349998474121094,30842600,52.85284423828125
2024-09-19,58.56999969482422,58.849998474121094,58.16999816894531,58.22999954223633,19328400,53.663841247558594
2024-09-18,57.59000015258789,58.16999816894531,57.45000076293945,57.540000915527344,14429800,53.027950286865234
2024-09-17,58.369998931884766,58.54999923706055,57.900001525878906,58.220001220703125,12056600,53.654624938964844
2024-09-16,58.43000030517578,58.54999923706055,58.08000183105469,58.5,10548000,53.91267013549805
2024-09-13,58.099998474121094,59,58.029998779296875,58.5,15045100,53.91267013549805
2024-09-12,58.099998474121094,58.540000915527344,57.959999084472656,58.11000061035156,17929800,53.55324935913086
2024-09-11,56.7400016784668,57.650001525878906,56.709999084472656,57.59000015258789,25592400,53.07402420043945
2024-09-10,56.84000015258789,56.900001525878906,55.93000030517578,56,17580600,51.60870361328125
2024-09-09,57.11000061035156,57.34000015258789,56.66999816894531,56.68000030517578,10204400,52.23538589477539
2024-09-06,57.5,57.52000045776367,56.58000183105469,56.68000030517578,17917900,52.23538589477539
2024-09-05,56.88999938964844,57.63999938964844,56.72999954223633,57.400001525878906,16585500,52.898929595947266
2024-09-04,56.70000076293945,57.439998626708984,56.470001220703125,56.9900016784668,19501800,52.52107620239258
2024-09-03,57.95000076293945,57.95000076293945,56.470001220703125,56.54999923706055,29504400,52.115577697753906
2024-09-02,58.81999969482422,58.880001068115234,58.41999816894531,58.7400016784668,13155000,54.13385009765625
2024-08-30,59.119998931884766,59.72999954223633,59.08000183105469,59.58000183105469,36685200,54.90797805786133
2024-08-29,59.40999984741211,59.970001220703125,59.099998474121094,59.29999923706055,19175500,54.64993667602539
2024-08-28,59.369998931884766,59.5,58.68000030517578,59.369998931884766,21280300,54.714447021484375
2024-08-27,59.70000076293945,60.13999938964844,59.09000015258789,59.79999923706055,35232600,55.11072540283203
2024-08-26,58.5,58.54999923706055,58.04999923706055,58.04999923706055,17168700,53.497955322265625
2024-08-23,58.2599983215332,58.380001068115234,57.25,57.400001525878906,24018700,52.898929595947266
2024-08-22,58.2400016784668,58.380001068115234,57.849998474121094,58.380001068115234,17719100,53.80207824707031
2024-08-21,58.25,58.560001373291016,58.099998474121094,58.29999923706055,23200300,53.728355407714844
2024-08-20,57.380001068115234,57.59000015258789,56.810001373291016,57.20000076293945,19475800,52.7146110534668
2024-08-19,56.52000045776367,57.52000045776367,56.36000061035156,56.97999954223633,28349600,52.51185989379883
2024-08-16,55.95000076293945,56.09000015258789,55.529998779296875,56.08000183105469,44280200,51.682437896728516
2024-08-15,55.900001525878906,56.36000061035156,55.689998626708984,56.22999954223633,28153700,51.82067108154297
2024-08-14,55.959999084472656,56.09000015258789,55.47999954223633,56,51693500,51.60870361328125
2024-08-13,56.9900016784668,56.9900016784668,56.52000045776367,56.52000045776367,26100900,52.08793258666992
2024-08-12,57.099998474121094,57.11000061035156,56.52000045776367,56.77000045776367,18421500,52.318328857421875
2024-08-09,57.119998931884766,57.15999984741211,56.5,57.060001373291016,21989300,52.58558654785156
2024-08-08,57.029998779296875,57.5,56.81999969482422,56.849998474121094,14584800,52.392051696777344
2024-08-07,57.310001373291016,57.59000015258789,57.02000045776367,57.20000076293945,19243400,52.7146110534668
2024-08-06,56.7400016784668,57.52000045776367,56.29999923706055,57.310001373291016,23930200,52.81598663330078
2024-08-05,56.310001373291016,57.38999938964844,55.900001525878906,57.02000045776367,24635900,52.54872512817383
2024-08-02,60.63999938964844,60.849998474121094,59.36000061035156,59.40999984741211,35296000,52.82169723510742
2024-08-01,61.849998474121094,61.869998931884766,60.220001220703125,60.25,40469400,53.568546295166016
2024-07-31,60.90999984741211,61.68000030517578,60.7599983215332,61.630001068115234,34433100,54.795509338378906
2024-07-30,61.029998779296875,61.11000061035156,60.20000076293945,60.220001220703125,28562300,53.541873931884766
2024-07-29,61.689998626708984,61.79999923706055,61.150001525878906,61.58000183105469,28005900,54.75105667114258
2024-07-26,61.45000076293945,61.7400016784668,61.0099983215332,61.470001220703125,72721200,54.653255462646484
2024-07-25,60.5,61.189998626708984,60.2599983215332,60.56999969482422,17959500,53.85306167602539
2024-07-24,60.2599983215332,60.75,60.209999084472656,60.599998474121094,17817300,53.87973403930664
2024-07-23,60.599998474121094,60.599998474121094,60,60.22999954223633,22512000,53.55076217651367
2024-07-22,61.119998931884766,61.27000045776367,60.72999954223633,61.04999923706055,13095200,54.27982711791992
2024-07-19,61.20000076293945,61.380001068115234,60.439998626708984,61.119998931884766,20553900,54.342063903808594
2024-07-18,61.70000076293945,61.90999984741211,61.060001373291016,61.16999816894531,20625500,54.38652038574219
2024-07-17,61.880001068115234,62.02000045776367,61.58000183105469,61.75,23145000,54.90220260620117
2024-07-16,62.290000915527344,62.34000015258789,61.369998931884766,62.33000183105469,22363900,55.417884826660156
2024-07-15,62.79999923706055,63.18000030517578,62.41999816894531,62.9900016784668,10198000,56.004695892333984
2024-07-12,62.06999969482422,62.91999816894531,61.959999084472656,62.91999816894531,13141700,55.94245147705078
2024-07-11,62.41999816894531,62.689998626708984,61.84000015258789,62.0099983215332,13413600,55.133365631103516
2024-07-10,62.66999816894531,62.75,61.84000015258789,62.16999816894531,17384000,55.2756233215332
2024-07-09,62.970001220703125,63.22999954223633,62.709999084472656,63.02000045776367,9794400,56.03136444091797
2024-07-08,63.08000183105469,63.2400016784668,62.66999816894531,63.099998474121094,18662500,56.10248947143555
2024-07-05,63.29999923706055,63.849998474121094,63.189998626708984,63.599998474121094,13138400,56.54704666137695
2024-07-04,64.63999938964844,64.69999694824219,63.83000183105469,63.86000061035156,7984300,56.77821350097656
2024-07-03,63.459999084472656,64.839996337890625,63.45000076293945,64.18000030517578,29884200,57.06272888183594
2024-07-02,63.08000183105469,63.34000015258789,62.459999084472656,62.93000030517578,24335300,55.95134735107422
2024-07-01,62.709999084472656,63.33000183105469,62.599998474121094,63.13999938964844,20236800,56.13805389404297
2024-06-28,61.68000030517578,62.54999923706055,61.63999938964844,62.220001220703125,22429400,55.3200798034668
2024-06-27,61.45000076293945,61.560001373291016,60.86000061035156,61.560001373291016,13755300,54.7332763671875
2024-06-26,61.06999969482422,61.58000183105469,60.90999984741211,61.400001525878906,17096700,54.59101486206055
2024-06-25,60.9900016784668,61.040000915527344,60.279998779296875,60.650001525878906,13962500,53.924190521240234
2024-06-24,60.470001220703125,61.08000183105469,60.400001525878906,60.900001525878906,13669000,54.14646530151367
2024-06-21,61.029998779296875,61.36000061035156,60.7400016784668,60.83000183105469,39134100,54.084224700927734
2024-06-20,61.04999923706055,61.619998931884766,60.81999969482422,61.400001525878906,19497200,54.59101486206055
2024-06-19,60.5099983215332,61.08000183105469,60.369998931884766,60.849998474121094,8744100,54.10200500488281
2024-06-18,60.349998474121094,60.880001068115234,60.220001220703125,60.65999984741211,12239900,53.93307876586914
2024-06-17,60.040000915527344,60.45000076293945,59.84000015258789,60.380001068115234,13976100,53.68412780761719
2024-06-14,60.849998474121094,60.880001068115234,60.2599983215332,60.619998931884766,12282100,53.89751434326172
2024-06-13,60.31999969482422,61.04999923706055,60.220001220703125,60.83000183105469,13692600,54.084224700927734
2024-06-12,61.15999984741211,61.45000076293945,59.90999984741211,60.13999938964844,21969600,53.47074508666992
2024-06-11,60.400001525878906,61.040000915527344,59.709999084472656,60.97999954223633,24588400,54.21759033203125
2024-06-10,60.599998474121094,61.310001373291016,60.400001525878906,61.06999969482422,14762900,54.297611236572266
2024-06-07,60.689998626708984,60.869998931884766,60.27000045776367,60.40999984741211,14822100,53.71080017089844
2024-06-06,60.77000045776367,61.33000183105469,60.36000061035156,61.209999084472656,17888300,54.42208480834961
2024-06-05,61.099998474121094,61.18000030517578,60.310001373291016,60.369998931884766,18000800,53.675235748291016
2024-06-04,61.38999938964844,61.400001525878906,60.70000076293945,61.2400016784668,19865100,54.448760986328125
2024-06-03,62.84000015258789,62.849998474121094,61.689998626708984,61.869998931884766,18846500,55.00889205932617
2024-05-31,62.88999938964844,63.45000076293945,62.790000915527344,63.20000076293945,23383600,56.191402435302734
2024-05-29,63.439998626708984,63.72999954223633,62.970001220703125,63.2400016784668,16496900,56.226966857910156
2024-05-28,65.279998779296875,65.29000091552734,63.349998474121094,63.88999938964844,22173900,56.80488586425781
2024-05-27,64.910003662109375,65.30000305175781,64.70999908447266,65.30000305175781,5119400,58.05852508544922
2024-05-24,65,65.660003662109375,64.9000015258789,65.08000183105469,11731900,57.862918853759766
2024-05-23,65.220001220703125,65.4000015258789,64.58000183105469,65.05000305175781,16445800,57.83625030517578
2024-05-22,66,66.3499984741211,65.08000183105469,65.44000244140625,17404000,58.18299865722656
2024-05-21,66.75,67.0999984741211,65.9000015258789,65.95999908447266,23042800,58.64533233642578
2024-05-20,66.13999938964844,66.5999984741211,65.720001220703125,66.1500015258789,22222300,58.814266204833984
2024-05-17,65.25,66.3499984741211,65.16999816894531,66.18000030517578,32338800,58.8409309387207
2024-05-16,64.9800033569336,65.16999816894531,64.410003662109375,64.910003662109375,16647700,57.71177673339844
2024-05-15,64.44999694824219,64.63999938964844,63.459999084472656,64.44000244140625,21292100,57.29389572143555
2024-05-14,64.470001220703125,64.75,64.0199966430664,64.62999725341797,13313500,57.46282196044922
2024-05-13,64.69999694824219,65.05000305175781,64.38999938964844,64.66999816894531,14504100,57.49838638305664
2024-05-10,64.75,64.94999694824219,64.160003662109375,64.29000091552734,13705000,57.16053009033203
2024-05-09,63.900001525878906,64.93000030517578,63.779998779296875,64.51000213623047,19672800,57.35613250732422
2024-05-08,63.650001525878906,64.2300033569336,63.59000015258789,63.9900016784668,18245800,56.893795013427734
2024-05-07,64.75,65.18000030517578,64.30000305175781,64.58000183105469,21315200,57.418365478515625
2024-05-06,64.220001220703125,64.69999694824219,63.95000076293945,64.18000030517578,13423600,57.06272888183594
2024-05-03,64.16999816894531,64.41999816894531,63.349998474121094,63.9900016784668,23681200,56.893795013427734
2024-05-02,63.70000076293945,64.25,63.220001220703125,63.91999816894531,17852900,56.83155822753906
2024-04-30,63.5,63.7400016784668,62.93000030517578,63.290000915527344,15597400,56.271427154541016
2024-04-29,62.880001068115234,63.95000076293945,62.79999923706055,63.900001525878906,18487200,56.81378173828125
2024-04-26,62.220001220703125,62.220001220703125,62.220001220703125,62.220001220703125,0,55.3200798034668
2024-04-25,62.68000030517578,63.040000915527344,61.90999984741211,62.220001220703125,27231000,55.3200798034668
2024-04-24,63.560001373291016,64.089996337890625,63.150001525878906,63.560001373291016,25212800,56.51148223876953
2024-04-23,62.65999984741211,63.09000015258789,62.0099983215332,62.779998779296875,23160500,55.81797409057617
2024-04-22,63.029998779296875,63.58000183105469,62.29999923706055,63.33000183105469,27171200,56.30699157714844
2024-04-19,62.2400016784668,63.54999923706055,62.09000015258789,63.36000061035156,32882400,56.33366394042969
2024-04-18,62.689998626708984,62.720001220703125,61.90999984741211,62.34000015258789,19932500,55.42677307128906
2024-04-17,63.040000915527344,63.470001220703125,61.959999084472656,62.11000061035156,34220700,55.2222785949707
2024-04-16,61.130001068115234,61.599998474121094,60.70000076293945,61.439998626708984,29973800,54.62657928466797
2024-04-15,62.29999923706055,62.849998474121094,61.959999084472656,61.9900016784668,28567300,55.1155891418457
2024-04-12,62.79999923706055,63.380001068115234,61.40999984741211,61.630001068115234,25740900,54.795509338378906
2024-04-11,61.790000915527344,62.11000061035156,61.33000183105469,61.86000061035156,16338700,55.000003814697266
2024-04-10,62.33000183105469,62.45000076293945,61.43000030517578,61.599998474121094,21206800,54.76883316040039
2024-04-09,63.630001068115234,63.869998931884766,62.0099983215332,62.54999923706055,37026100,55.61348342895508
2024-04-08,61.099998474121094,63.130001068115234,60.79999923706055,62.970001220703125,40281300,55.98691177368164
2024-04-05,60.279998779296875,60.47999954223633,59.61000061035156,59.709999084472656,15379000,53.08842849731445
2024-04-04,60.900001525878906,61.290000915527344,60.16999816894531,60.369998931884766,22990500,53.675235748291016
2024-04-03,61.369998931884766,61.63999938964844,60.54999923706055,61.04999923706055,22319900,54.27982711791992
2024-04-02,61.369998931884766,62.470001220703125,61.29999923706055,61.939998626708984,22583000,55.07113265991211
2024-04-01,61.599998474121094,61.900001525878906,61,61.220001220703125,16740100,54.43098068237305
2024-03-28,60.619998931884766,61.09000015258789,60.06999969482422,60.83000183105469,18467000,54.084224700927734
2024-03-27,59.79999923706055,60.66999816894531,59.689998626708984,60.599998474121094,23927000,53.87973403930664
2024-03-26,60.310001373291016,60.52000045776367,59.59000015258789,60.04999923706055,27142700,53.39072036743164
2024-03-25,61.02000045776367,61.31999969482422,60.650001525878906,60.81999969482422,10478200,54.07533264160156
2024-03-22,61.5,61.560001373291016,60.93000030517578,60.95000076293945,11058400,54.19091796875
2024-03-21,62.43000030517578,62.630001068115234,61.59000015258789,61.65999984741211,18445500,54.822181701660156
2024-03-20,61.40999984741211,61.81999969482422,60.91999816894531,61.810001373291016,18210000,54.95555114746094
2024-03-19,61.72999954223633,62.04999923706055,61.29999923706055,61.400001525878906,16888900,54.59101486206055
2024-03-18,60.4900016784668,61,60.0099983215332,60.900001525878906,21371000,54.14646530151367
2024-03-15,60.099998474121094,60.2400016784668,59.36000061035156,59.7599983215332,57064200,53.13288497924805
2024-03-14,61.099998474121094,61.13999938964844,60.16999816894531,60.45000076293945,30085800,53.74636459350586
2024-03-13,60.599998474121094,61.38999938964844,60.290000915527344,61.22999954223633,32769200,54.43986511230469
2024-03-12,62.36000061035156,62.56999969482422,60.65999984741211,60.84000015258789,44680100,54.09312057495117
2024-03-11,64.779998779296875,64.779998779296875,63.720001220703125,63.959999084472656,58622400,54.43226623535156
2024-03-08,66.19999694824219,66.9800033569336,65.9000015258789,66.01000213623047,23188200,56.1768913269043
2024-03-07,67.45999908447266,67.660003662109375,66.45999908447266,66.5199966430664,19036200,56.610923767089844
2024-03-06,66.220001220703125,67.08000183105469,66.16999816894531,66.75,33510700,56.80665588378906
2024-03-05,66,66.29000091552734,65.5999984741211,65.8499984741211,24436500,56.04072189331055
2024-03-04,66.94999694824219,67.19999694824219,66.38999938964844,66.7300033569336,13148000,56.789642333984375
2024-03-01,66.88999938964844,67.05999755859375,66.37000274658203,66.87999725341797,22423300,56.91728973388672
2024-02-29,66.55000305175781,67.4800033569336,66.48999786376953,66.98999786376953,20717000,57.01091384887695
2024-02-28,66.80000305175781,67.220001220703125,66.33000183105469,66.73999786376953,20331500,56.79814147949219
2024-02-27,66.5,67.66999816894531,66.36000061035156,67.4800033569336,28141800,57.42791748046875
2024-02-26,66.54000091552734,66.55000305175781,65.44999694824219,65.75,33864400,55.95561981201172
2024-02-23,68.25,69.06999969482422,67.23999786376953,67.37999725341797,42133700,57.34280776977539
2024-02-22,66.839996337890625,67.80000305175781,66.80000305175781,67.220001220703125,35910500,57.206642150878906
2024-02-21,65.62000274658203,66.62999725341797,65.5999984741211,66.51000213623047,20362800,56.602413177490234
2024-02-20,66.1500015258789,66.36000061035156,65.19000244140625,66.01000213623047,44417200,56.1768913269043
2024-02-19,67.04000091552734,67.589996337890625,66.63999938964844,67.48999786376953,12571600,57.436424255371094
2024-02-16,66.48999786376953,68.31999969482422,66.339996337890625,68,40947100,57.870452880859375
2024-02-15,65.5,65.87000274658203,65.04000091552734,65.51000213623047,17360200,55.75136947631836
2024-02-14,65.98999786376953,66.13999938964844,65.51000213623047,65.720001220703125,12497900,55.930091857910156
2024-02-09,66.0999984741211,66.589996337890625,65.37999725341797,65.91999816894531,18534800,56.10029983520508
2024-02-08,67.48999786376953,67.48999786376953,65.970001220703125,66.20999908447266,25812100,56.34709930419922
2024-02-07,66.81999969482422,67.05999755859375,66.5,66.80000305175781,19863400,56.84920883178711
2024-02-06,66.06999969482422,66.910003662109375,65.779998779296875,66.66999816894531,27505600,56.73857498168945
2024-02-05,65.9000015258789,66.19999694824219,65.3499984741211,65.51000213623047,24103300,55.75136947631836
2024-02-02,67.26000213623047,67.2699966430664,65.910003662109375,66.08000183105469,32589900,56.23646545410156
2024-02-01,67.87000274658203,68.2699966430664,67.1500015258789,67.44999694824219,21060300,57.40238571166992
2024-01-31,68.0999984741211,68.58000183105469,67.76000213623047,67.76000213623047,34753400,57.66620635986328
2024-01-30,69.4000015258789,69.5999984741211,67.88999938964844,68.779998779296875,34371300,58.53425979614258
2024-01-29,69.48999786376953,69.48999786376953,68.2300033569336,69.16999816894531,15866100,58.86616134643555
2024-01-26,67.9000015258789,69.80999755859375,67.5,69.5,27397200,59.14700698852539
2024-01-25,70,70.410003662109375,67.36000061035156,68.18000030517578,47637000,58.02363204956055
2024-01-24,70.30000305175781,70.83000183105469,69.75,69.9000015258789,36922100,59.487422943115234
2024-01-23,68.94999694824219,69.7699966430664,68.44999694824219,69.19999694824219,33886800,58.89169692993164
2024-01-22,67.5,67.9800033569336,67.11000061035156,67.80000305175781,23318900,57.70024490356445
2024-01-19,69.5,69.51000213623047,68.05000305175781,68.0999984741211,60583000,57.9555549621582
2024-01-18,70.19999694824219,70.4000015258789,69,69,30490600,58.721492767333984
2024-01-17,70.2699966430664,70.45999908447266,69,69.3499984741211,43086400,59.019351959228516
2024-01-16,71.5999984741211,71.79000091552734,70.26000213623047,70.62000274658203,22620300,60.10016632080078
2024-01-15,71.220001220703125,71.69999694824219,70.69999694824219,71.55000305175781,12745700,60.891632080078125
2024-01-12,72.19999694824219,72.69999694824219,71.63999938964844,71.69000244140625,16343400,61.01077651977539
2024-01-11,72.44999694824219,72.910003662109375,71.8499984741211,72.61000061035156,20289100,61.79372787475586
2024-01-10,72.79000091552734,72.79000091552734,71.94999694824219,72.2300033569336,21354600,61.470340728759766
2024-01-09,74.0999984741211,74.160003662109375,73.1500015258789,73.33000183105469,15257400,62.40647888183594
2024-01-08,73.94000244140625,74.55999755859375,73.51000213623047,74.2699966430664,23013300,63.206451416015625
2024-01-05,75.029998779296875,75.05000305175781,74.12000274658203,74.6500015258789,21082500,63.529842376708984
2024-01-04,76.43000030517578,76.63999938964844,75.36000061035156,75.62000274658203,18707000,64.35535430908203
2024-01-03,76.70999908447266,76.9000015258789,75.8499984741211,76.6500015258789,25315100,65.2319107055664
2024-01-02,77.5999984741211,78.18000030517578,76.589996337890625,77.05000305175781,18021800,65.57232666015625
2023-12-28,77,77.45999908447266,76.75,77.19999694824219,16545800,65.699981689453125
2023-12-27,76.8499984741211,77.55000305175781,76.8499984741211,77.4000015258789,13821200,65.87019348144531
2023-12-26,77.160003662109375,77.44999694824219,76.660003662109375,76.660003662109375,12149500,65.24042510986328
2023-12-22,77.12999725341797,78.19999694824219,76.29000091552734,76.38999938964844,26277000,65.0106430053711
2023-12-21,75.44999694824219,77.05000305175781,75.31999969482422,76.970001220703125,24202600,65.5042495727539
2023-12-20,74.7300033569336,75.410003662109375,74.48999786376953,74.48999786376953,14147900,63.3936767578125
2023-12-19,74.69999694824219,75.089996337890625,74.37000274658203,74.7300033569336,21763700,63.59792709350586
2023-12-18,74.05999755859375,74.93000030517578,73.70999908447266,74.20999908447266,16333400,63.15538787841797
2023-12-15,74.05999755859375,74.30000305175781,73.51000213623047,73.86000061035156,23279500,62.85752487182617
2023-12-14,74,74.26000213623047,73.36000061035156,73.4000015258789,29454300,62.46604919433594
2023-12-13,72.5,73.31999969482422,72.30999755859375,73,25288200,62.12562942504883
2023-12-12,73.5999984741211,73.8499984741211,72.5999984741211,72.98999786376953,11036300,62.117122650146484
2023-12-11,72.08000183105469,73.23999786376953,71.76000213623047,72.86000061035156,15443400,62.006492614746094
2023-12-08,73.0999984741211,73.26000213623047,72.33000183105469,72.80000305175781,16083200,61.9554328918457
2023-12-07,72.69000244140625,73.08000183105469,72.41999816894531,72.5999984741211,17535800,61.785213470458984
2023-12-06,73.5,73.91999816894531,72.12000274658203,72.37000274658203,20503900,61.58948516845703
2023-12-05,73.2300033569336,73.37000274658203,72.529998779296875,72.8499984741211,25179500,61.99797058105469
2023-12-04,74.23999786376953,74.5,73.04000091552734,73.529998779296875,22402300,62.576683044433594
2023-12-01,74.7300033569336,75.4800033569336,74.41999816894531,75.220001220703125,25025200,64.01493835449219
2023-11-30,74.01000213623047,74.44000244140625,73.720001220703125,73.8499984741211,29712900,62.8490104675293
2023-11-29,73.80000305175781,74,72.70999908447266,73.44999694824219,15853100,62.50859451293945
2023-11-28,72.279998779296875,73.7699966430664,72.160003662109375,73.470001220703125,22019000,62.5256233215332
2023-11-27,73.44000244140625,73.86000061035156,72.9000015258789,73.30999755859375,17312300,62.38945770263672
2023-11-24,74.5,74.5,73.4000015258789,73.75,16667000,62.7639045715332
2023-11-23,74.37000274658203,74.62000274658203,74.08000183105469,74.37999725341797,10279200,63.30005645751953
2023-11-22,75.8499984741211,76.06999969482422,74.20999908447266,74.8499984741211,33715300,63.70004653930664
2023-11-21,77.29000091552734,78.55000305175781,76.8499984741211,77.9000015258789,45317800,64.311370849609375
