time,F.Close,GM.Close
2018-12-31,7.650000095367432,33.45000076293945
2018-12-28,7.809999942779541,33.91999816894531
2018-12-27,7.849999904632568,33.959999084472656
2018-12-26,7.849999904632568,33.52000045776367
2018-12-24,7.630000114440918,32.369998931884766
2018-12-21,8.050000190734863,32.97999954223633
2018-12-20,8.260000228881836,34.27000045776367
2018-12-19,8.319999694824219,34.93000030517578
2018-12-18,8.470000267028809,34.900001525878906
2018-12-17,8.5,34.65999984741211
2018-12-14,8.520000457763672,35.099998474121094
2018-12-13,8.5,35.11000061035156
2018-12-12,8.640000343322754,35.68000030517578
2018-12-11,8.539999961853027,34.689998626708984
2018-12-10,8.520000457763672,34.41999816894531
2018-12-07,8.819999694824219,34.689998626708984
2018-12-06,9.020000457763672,35.70000076293945
2018-12-04,9.180000305175781,36.52000045776367
2018-12-03,9.600000381469727,38.45000076293945
2018-11-30,9.40999984741211,37.95000076293945
2018-11-29,9.369999885559082,36.7599983215332
2018-11-28,9.40999984741211,36.95000076293945
2018-11-27,9.279999732971191,36.689998626708984
2018-11-26,9.399999618530273,37.650001525878906
2018-11-23,9.130000114440918,35.93000030517578
2018-11-21,9.109999656677246,35.54999923706055
2018-11-20,9.0600004196167,35.09000015258789
2018-11-19,9.25,35.68000030517578
2018-11-16,9.050000190734863,35.75
2018-11-15,9.3100004196167,35.54999923706055
2018-11-14,9.539999961853027,35.22999954223633
2018-11-13,9.539999961853027,35.93000030517578
2018-11-12,9.489999771118164,35.689998626708984
2018-11-09,9.380000114440918,35.70000076293945
2018-11-08,9.460000038146973,36.56999969482422
2018-11-07,9.600000381469727,36.880001068115234
2018-11-06,9.539999961853027,36.459999084472656
2018-11-05,9.529999732971191,36.25
2018-11-02,9.380000114440918,36.029998779296875
2018-11-01,9.289999961853027,36.470001220703125
2018-10-31,9.550000190734863,36.59000015258789
2018-10-30,9.460000038146973,33.540000915527344
2018-10-29,9.279999732971191,33.130001068115234
2018-10-26,8.979999542236328,32.650001525878906
2018-10-25,8.989999771118164,32
2018-10-24,8.180000305175781,30.559999465942383
2018-10-23,8.59000015258789,32.119998931884766
2018-10-22,8.40999984741211,31.34000015258789
2018-10-19,8.5,31.200000762939453
2018-10-18,8.510000228881836,31.079999923706055
2018-10-17,8.760000228881836,31.93000030517578
2018-10-16,8.800000190734863,32.34000015258789
2018-10-15,8.8100004196167,32.119998931884766
2018-10-12,8.640000343322754,31.790000915527344
2018-10-11,8.8100004196167,32.310001373291016
2018-10-10,8.819999694824219,32.599998474121094
2018-10-09,8.949999809265137,32.650001525878906
2018-10-08,9.260000228881836,34.25
2018-10-05,9.119999885559082,34.119998931884766
2018-10-04,9.149999618530273,34.25
2018-10-03,9.130000114440918,34
2018-10-02,9.199999809265137,33.29999923706055
2018-10-01,9.319999694824219,34.20000076293945
2018-09-28,9.25,33.66999816894531
2018-09-27,9.229999542236328,33.66999816894531
2018-09-26,9.270000457763672,33.72999954223633
2018-09-25,9.390000343322754,33.54999923706055
2018-09-24,9.59000015258789,34.75
2018-09-21,9.850000381469727,35.31999969482422
2018-09-20,9.8100004196167,36.08000183105469
2018-09-19,9.779999732971191,35.72999954223633
2018-09-18,9.579999923706055,35.099998474121094
2018-09-17,9.550000190734863,35.02000045776367
2018-09-14,9.449999809265137,34.630001068115234
2018-09-13,9.369999885559082,34.25
2018-09-12,9.34000015258789,34.060001373291016
2018-09-11,9.3100004196167,33.77000045776367
2018-09-10,9.380000114440918,33.869998931884766
2018-09-07,9.270000457763672,33.90999984741211
2018-09-06,9.430000305175781,34.380001068115234
2018-09-05,9.489999771118164,35.290000915527344
2018-09-04,9.470000267028809,35.599998474121094
2018-08-31,9.479999542236328,36.04999923706055
2018-08-30,9.699999809265137,36.36000061035156
2018-08-29,9.970000267028809,37.119998931884766
2018-08-28,10.010000228881836,37.31999969482422
2018-08-27,9.989999771118164,37.689998626708984
2018-08-24,9.680000305175781,35.95000076293945
2018-08-23,9.630000114440918,35.66999816894531
2018-08-22,9.6899995803833,36.130001068115234
2018-08-21,9.859999656677246,36.90999984741211
2018-08-20,9.720000267028809,36.77000045776367
2018-08-17,9.550000190734863,36.380001068115234
2018-08-16,9.510000228881836,36.290000915527344
2018-08-15,9.449999809265137,35.939998626708984
2018-08-14,9.5,36.20000076293945
2018-08-13,9.460000038146973,36.15999984741211
2018-08-10,9.739999771118164,36.59000015258789
2018-08-09,9.90999984741211,37.5099983215332
2018-08-08,10.050000190734863,37.65999984741211
2018-08-07,10.079999923706055,37.58000183105469
2018-08-06,10.029999732971191,37.599998474121094
2018-08-03,10.039999961853027,37.72999954223633
2018-08-02,9.920000076293945,36.619998931884766
2018-08-01,9.899999618530273,37.13999938964844
2018-07-31,10.039999961853027,37.90999984741211
2018-07-30,10.069999694824219,37.66999816894531
2018-07-27,9.930000305175781,37.529998779296875
2018-07-26,9.890000343322754,36.75
2018-07-25,10.520000457763672,37.650001525878906
2018-07-24,10.569999694824219,39.47999954223633
2018-07-23,10.470000267028809,39.27000045776367
2018-07-20,10.5600004196167,39.400001525878906
2018-07-19,10.819999694824219,39.310001373291016
2018-07-18,10.869999885559082,39.869998931884766
2018-07-17,10.859999656677246,40.029998779296875
2018-07-16,10.850000381469727,39.560001373291016
2018-07-13,10.979999542236328,39.36000061035156
2018-07-12,11.050000190734863,39.27000045776367
2018-07-11,11.069999694824219,39.29999923706055
2018-07-10,11.25,40.09000015258789
2018-07-09,11.199999809265137,39.75
2018-07-06,11.0600004196167,39.15999984741211
2018-07-05,11.050000190734863,39.470001220703125
2018-07-03,10.989999771118164,38.970001220703125
2018-07-02,11.100000381469727,39.5
2018-06-29,11.069999694824219,39.400001525878906
2018-06-28,11.279999732971191,40.52000045776367
2018-06-27,11.420000076293945,40.369998931884766
2018-06-26,11.520000457763672,41.0099983215332
2018-06-25,11.5,40.61000061035156
2018-06-22,11.649999618530273,41.25
2018-06-21,11.710000038146973,41.119998931884766
2018-06-20,11.869999885559082,41.95000076293945
2018-06-19,11.890000343322754,42.2599983215332
2018-06-18,11.989999771118164,43.95000076293945
2018-06-15,11.880000114440918,43.90999984741211
2018-06-14,11.890000343322754,43.56999969482422
2018-06-13,12.020000457763672,44.45000076293945
2018-06-12,12.109999656677246,44.18000030517578
2018-06-11,12.029999732971191,44.849998474121094
2018-06-08,12.100000381469727,44.25
2018-06-07,12.029999732971191,44.0099983215332
2018-06-06,11.970000267028809,43.93000030517578
2018-06-05,11.829999923706055,43.40999984741211
2018-06-04,11.739999771118164,43.779998779296875
2018-06-01,11.710000038146973,43.20000076293945
2018-05-31,11.550000190734863,42.70000076293945
2018-05-30,11.550000190734863,37.83000183105469
2018-05-29,11.4399995803833,37.380001068115234
2018-05-25,11.510000228881836,38.29999923706055
2018-05-24,11.619999885559082,38.38999938964844
2018-05-23,11.4399995803833,37.849998474121094
2018-05-22,11.520000457763672,38.279998779296875
2018-05-21,11.510000228881836,38.09000015258789
2018-05-18,11.329999923706055,37.790000915527344
2018-05-17,11.460000038146973,38.29999923706055
2018-05-16,11.399999618530273,38.029998779296875
2018-05-15,11.220000267028809,36.939998626708984
2018-05-14,11.180000305175781,36.630001068115234
2018-05-11,11.1899995803833,36.88999938964844
2018-05-10,11.210000038146973,37.15999984741211
2018-05-09,11.0600004196167,36.27000045776367
2018-05-08,11.270000457763672,36.33000183105469
2018-05-07,11.34000015258789,36.34000015258789
2018-05-04,11.359999656677246,36.709999084472656
2018-05-03,11.199999809265137,36.150001525878906
2018-05-02,11.210000038146973,36.20000076293945
2018-05-01,11.260000228881836,36.41999816894531
2018-04-30,11.239999771118164,36.7400016784668
2018-04-27,11.489999771118164,37.650001525878906
2018-04-26,11.430000305175781,38.25
2018-04-25,11.109999656677246,38.11000061035156
2018-04-24,10.960000038146973,37.93000030517578
2018-04-23,11.039999961853027,37.689998626708984
2018-04-20,10.819999694824219,37.61000061035156
2018-04-19,10.960000038146973,37.77000045776367
2018-04-18,11.329999923706055,38.93000030517578
2018-04-17,11.380000114440918,39.220001220703125
2018-04-16,11.380000114440918,39.16999816894531
2018-04-13,11.279999732971191,38.72999954223633
2018-04-12,11.3100004196167,38.83000183105469
2018-04-11,11.430000305175781,39
2018-04-10,11.449999809265137,39.06999969482422
2018-04-09,11.25,37.83000183105469
2018-04-06,11.180000305175781,37.68000030517578
